kickoff_time,team_h_score,team_a_score,was_home,round,total_points,value,transfers_balance,selected,transfers_in,transfers_out,loaned_in,loaned_out,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,ea_index,open_play_crosses,big_chances_created,clearances_blocks_interceptions,recoveries,key_passes,tackles,winning_goals,attempted_passes,completed_passes,penalties_conceded,big_chances_missed,errors_leading_to_goal,errors_leading_to_goal_attempt,tackled,offside,target_missed,fouls,dribbles,id,fixture,opponent_team,team,position
2019-01-29 19:45:00+00:00,2,1,True,24,0,54,12643,24684,19490,6847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,230,4,0,1
2019-02-03 16:30:00+00:00,3,1,False,25,7,54,-4637,19402,425,5062,0,0,90,1,0,0,3,0,0,0,0,0,0,0,26,57.0,0.2,33.0,9.0,0,0,0,10,2,0,0,0,36,32,0,0,0,0,0,0,0,1,0,2,247,12,0,1
2019-02-09 15:00:00+00:00,1,2,False,26,3,54,15374,37529,19890,4516,0,0,90,0,0,0,1,0,0,0,0,0,0,1,25,40.2,0.1,0.0,4.0,0,0,0,14,7,0,2,0,41,37,0,0,0,0,0,0,0,0,0,2,253,9,0,1
2019-02-24 14:05:00+00:00,2,0,True,27,1,54,15398,63200,21621,6223,0,0,34,0,0,0,0,0,0,0,0,0,0,0,3,2.8,0.1,0.0,0.3,0,0,0,2,1,0,0,0,17,15,0,0,0,0,1,0,0,0,0,2,260,15,0,1
2019-02-27 19:45:00+00:00,5,1,True,28,9,54,-2945,52106,1612,4557,0,0,90,1,0,0,1,0,0,0,0,0,0,1,30,53.0,1.4,19.0,7.3,0,0,0,8,4,0,1,0,69,65,0,0,0,0,0,0,0,1,0,2,270,1,0,1
2019-03-02 12:30:00+00:00,1,1,False,29,2,54,-3089,49219,2860,5949,0,0,90,0,0,0,1,0,0,0,0,0,0,0,11,21.8,0.0,0.0,2.2,0,0,0,9,3,0,0,0,23,15,0,0,0,0,0,0,0,0,0,2,286,16,0,1
2019-03-10 16:30:00+00:00,2,0,True,30,6,54,-1064,48844,2519,3583,0,0,90,0,0,1,0,0,0,0,0,0,0,0,24,17.6,10.4,2.0,3.0,0,0,0,4,2,1,0,0,39,32,0,0,0,0,0,0,0,1,0,2,290,13,0,1
2019-04-01 19:00:00+00:00,2,0,True,32,0,54,6071,58537,9408,3337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,310,14,0,1
2019-04-07 13:05:00+00:00,1,0,False,33,0,54,-5465,52891,1180,6645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,322,7,0,1
2019-04-15 19:00:00+00:00,0,1,False,34,9,54,-4474,48974,1264,5738,0,0,90,0,0,1,0,0,0,0,0,0,0,3,30,24.4,0.3,0.0,2.5,0,0,0,8,5,0,1,0,57,55,0,0,0,0,0,0,0,1,0,2,339,17,0,1
2019-04-21 15:00:00+00:00,2,3,True,35,1,54,27142,80862,29053,1911,0,0,90,0,0,0,3,0,0,0,0,0,0,0,19,27.8,1.9,2.0,3.2,0,0,0,4,7,0,2,0,76,72,0,0,0,0,2,0,0,0,1,2,340,6,0,1
2019-04-24 18:45:00+00:00,3,1,False,35,1,54,27142,80862,29053,1911,0,0,90,0,0,0,3,0,0,0,0,0,0,0,14,16.6,1.4,4.0,2.2,0,0,0,2,8,0,0,0,86,82,0,0,0,0,0,0,0,1,0,2,309,19,0,1
2019-04-28 11:00:00+00:00,3,0,False,36,0,54,-6667,69896,1057,7724,0,0,45,0,0,0,3,0,0,0,0,0,0,0,9,9.0,10.0,0.0,1.9,0,0,0,3,7,1,1,0,23,19,0,0,0,0,0,0,0,0,0,2,354,10,0,1
2019-05-05 15:30:00+00:00,1,1,True,37,0,54,-8414,61638,855,9269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,360,2,0,1
2019-05-12 14:00:00+00:00,1,3,False,38,1,54,-4078,57510,992,5070,0,0,56,0,0,0,1,0,0,0,0,0,0,0,13,16.8,0.2,0.0,1.7,0,0,0,7,3,0,0,0,34,33,0,0,0,0,0,0,0,0,0,2,371,3,0,1
2018-08-12 15:00:00+00:00,0,2,True,1,1,55,0,727046,0,0,0,0,90,0,0,0,2,0,0,0,0,0,0,0,17,27.0,11.7,23.0,6.2,0,0,0,9,7,1,2,0,29,22,0,0,0,0,0,0,0,1,1,3,0,12,0,1
2018-08-18 16:30:00+00:00,3,2,False,2,1,55,-62938,708875,12676,75614,0,0,90,0,0,0,3,0,0,0,0,0,0,0,16,17.2,16.8,4.0,3.8,0,1,1,5,5,1,1,0,46,36,0,0,0,0,2,0,0,0,0,3,13,5,0,1
2018-08-25 14:00:00+00:00,3,1,True,3,5,55,-69594,654173,35884,105478,0,0,90,0,1,0,1,0,0,0,0,0,0,0,25,28.6,22.3,6.0,5.7,0,1,1,6,4,1,1,0,49,40,0,0,0,1,1,1,0,2,0,3,20,18,0,1
2018-09-02 12:30:00+00:00,2,3,False,4,0,55,798,671467,43942,43144,0,0,90,0,0,0,2,0,0,0,1,0,0,0,5,5.0,5.1,9.0,1.9,0,0,0,2,2,0,0,0,46,40,0,0,0,0,0,0,0,3,0,3,32,4,0,1
2018-09-15 14:00:00+00:00,1,2,False,5,2,54,-65120,609539,16982,82102,0,0,90,0,0,0,1,0,0,0,0,0,0,0,12,15.2,10.8,8.0,3.4,0,1,0,3,3,0,0,0,43,36,0,0,0,0,2,0,0,0,1,3,45,14,0,1
2018-09-23 15:00:00+00:00,2,0,True,6,6,54,-32044,581867,10657,42701,0,0,90,0,0,1,0,0,0,0,0,0,0,0,28,14.0,6.8,27.0,4.8,0,1,0,4,1,0,1,0,36,35,0,0,0,0,1,0,0,1,1,3,50,7,0,1
2018-09-29 14:00:00+00:00,2,0,True,7,8,54,-3952,583056,17381,21333,0,0,90,0,0,1,0,0,0,0,0,0,0,2,28,12.4,7.7,4.0,2.4,0,1,0,4,6,0,0,0,41,38,0,0,0,0,1,0,0,0,0,3,60,17,0,1
2018-10-07 11:00:00+00:00,1,5,False,8,5,54,6898,593737,20408,13510,0,0,90,0,1,0,1,0,0,0,0,0,0,0,25,35.4,19.8,19.0,7.4,0,2,0,3,5,1,2,0,32,26,0,0,0,1,2,0,0,2,2,3,73,8,0,1
2018-10-22 19:00:00+00:00,3,1,True,9,7,54,15322,615756,35891,20569,0,0,90,0,2,0,1,1,0,0,0,0,0,1,27,32.6,25.6,16.0,7.4,0,0,1,1,4,2,1,0,67,56,0,0,0,0,2,0,1,0,0,3,80,10,0,1
2018-10-28 13:30:00+00:00,2,2,False,10,1,54,60567,687481,72289,11722,0,0,45,0,0,0,1,0,0,0,0,0,0,0,11,9.4,2.6,22.0,3.4,0,0,0,2,5,0,1,0,40,33,0,0,0,0,1,0,0,0,1,3,92,6,0,1
2018-11-03 17:30:00+00:00,1,1,True,11,2,54,-109152,566961,7556,116708,0,0,90,0,0,0,1,0,0,0,0,0,0,0,11,7.6,6.3,13.0,2.7,0,0,0,2,3,0,2,0,51,40,0,0,0,0,2,0,2,0,1,3,100,11,0,1
2018-11-11 16:30:00+00:00,1,1,True,12,1,54,38099,619128,52011,13912,0,0,90,0,0,0,1,0,0,0,1,0,0,0,5,0.0,15.0,20.0,3.4,0,0,1,0,5,1,0,0,51,45,0,0,0,0,4,0,1,3,1,3,110,19,0,1
2018-11-25 13:30:00+00:00,1,2,False,13,2,54,12717,632967,36635,23918,0,0,90,0,0,0,1,0,0,0,0,0,0,0,12,6.0,10.1,24.0,4.0,0,1,0,0,4,0,0,0,48,45,0,0,0,0,1,0,0,1,0,3,120,1,0,1
2018-12-02 14:05:00+00:00,4,2,True,14,1,54,-12889,619629,10271,23160,0,0,90,0,0,0,2,0,0,0,0,0,0,0,13,8.0,9.5,46.0,6.4,0,0,0,2,8,0,1,0,54,48,0,0,0,1,3,0,0,0,2,3,130,16,0,1
2018-12-05 20:00:00+00:00,2,2,False,15,0,54,-7265,614095,14032,21297,0,0,90,0,0,0,2,0,0,0,1,0,0,0,2,0.0,2.8,30.0,3.2,0,0,0,1,2,0,0,0,34,26,0,0,0,0,1,0,1,2,1,3,144,13,0,1
2018-12-08 15:00:00+00:00,1,0,True,16,6,54,86327,720517,101165,14838,0,0,90,0,0,1,0,0,0,0,0,0,0,0,21,1.6,5.7,3.0,1.0,0,0,0,1,7,0,0,0,46,35,0,0,0,0,1,0,1,0,1,3,150,9,0,1
2018-12-16 13:30:00+00:00,3,2,False,17,0,55,48566,762089,64140,15574,0,0,45,0,0,0,2,0,0,0,0,0,0,0,3,0.4,2.9,0.0,0.3,0,0,0,2,1,0,0,0,19,16,0,0,0,0,0,0,0,1,0,3,166,15,0,1
2018-12-22 12:30:00+00:00,3,1,True,18,0,55,-200980,553813,5447,206427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,170,3,0,1
2018-12-26 17:15:00+00:00,1,1,False,19,0,54,-115459,440943,314,115773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,180,2,0,1
2018-12-29 17:30:00+00:00,5,1,False,20,0,54,-52009,391198,172,52181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,195,11,0,1
2019-01-01 15:00:00+00:00,4,1,True,21,0,54,-16471,376417,804,17275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,200,8,0,1
2019-01-12 12:30:00+00:00,1,0,False,22,1,54,-22342,354461,793,23135,0,0,21,0,0,0,0,0,0,0,0,0,0,0,4,1.4,1.0,2.0,0.4,0,0,0,1,3,0,0,0,13,10,0,0,0,0,0,0,0,0,0,3,219,18,0,1
2019-01-19 17:30:00+00:00,2,0,True,23,11,54,-4116,351729,3084,7200,0,0,71,0,1,1,0,0,0,0,0,0,0,2,39,39.8,15.3,4.0,5.9,0,1,0,7,4,1,0,0,38,32,0,0,0,0,0,0,0,0,2,3,220,5,0,1
2019-01-29 19:45:00+00:00,2,1,True,24,0,54,-24134,327662,3720,27854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,230,4,0,1
2019-02-03 16:30:00+00:00,3,1,False,25,0,54,-11256,316576,92,11348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,247,12,0,1
2019-02-09 15:00:00+00:00,1,2,False,26,0,54,-11079,305863,142,11221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,253,9,0,1
2019-02-24 14:05:00+00:00,2,0,True,27,0,54,-7662,298240,136,7798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,260,15,0,1
2019-02-27 19:45:00+00:00,5,1,True,28,0,54,-2146,296602,39,2185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,270,1,0,1
2019-03-02 12:30:00+00:00,1,1,False,29,0,54,-2855,293764,25,2880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,286,16,0,1
2019-03-10 16:30:00+00:00,2,0,True,30,0,54,-2410,291412,62,2472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,290,13,0,1
2019-04-01 19:00:00+00:00,2,0,True,32,0,54,-1967,287469,49,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,310,14,0,1
2019-04-07 13:05:00+00:00,1,0,False,33,0,54,-1110,286476,46,1156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,322,7,0,1
2019-04-15 19:00:00+00:00,0,1,False,34,0,53,-934,285646,36,970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,339,17,0,1
2019-04-21 15:00:00+00:00,2,3,True,35,0,53,-1201,284484,41,1242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,340,6,0,1
2019-04-24 18:45:00+00:00,3,1,False,35,0,53,-1201,284484,41,1242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,309,19,0,1
2019-04-28 11:00:00+00:00,3,0,False,36,0,53,-902,283644,32,934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,354,10,0,1
2019-05-05 15:30:00+00:00,1,1,True,37,0,53,-876,282815,35,911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,360,2,0,1
2019-05-12 14:00:00+00:00,1,3,False,38,0,53,-923,281883,58,981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,371,3,0,1
2018-08-12 15:00:00+00:00,0,2,True,1,0,55,0,44811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,12,0,1
2018-08-18 16:30:00+00:00,3,2,False,2,1,55,-9556,36147,407,9963,0,0,90,0,0,0,3,0,0,0,0,0,0,0,14,15.2,16.2,22.0,5.3,0,1,0,5,6,1,0,0,35,31,0,0,0,0,2,0,0,0,0,4,13,5,0,1
2018-08-25 14:00:00+00:00,3,1,True,3,10,55,7407,46967,13108,5701,0,0,90,1,0,0,1,0,0,0,0,0,0,2,27,43.4,2.9,68.0,11.4,0,0,0,2,3,0,1,0,42,38,0,0,0,0,0,1,0,0,0,4,20,18,0,1
2018-09-02 12:30:00+00:00,2,3,False,4,0,55,45778,105115,55182,9404,0,0,90,0,0,0,2,0,0,0,1,0,0,0,9,18.8,5.8,30.0,5.5,0,0,0,6,5,0,1,0,53,46,0,1,0,0,0,0,0,2,1,4,32,4,0,1
2018-09-15 14:00:00+00:00,1,2,False,5,2,55,471,106453,16803,16332,0,0,90,0,0,0,1,0,0,0,0,0,0,0,12,19.0,5.2,2.0,2.6,0,0,0,7,4,0,0,0,62,54,0,0,0,0,0,0,0,2,0,4,45,14,0,1
2018-09-23 15:00:00+00:00,2,0,True,6,6,55,2757,110773,12157,9400,0,0,90,0,0,1,0,0,0,0,0,0,0,0,20,15.4,15.2,23.0,5.4,0,0,0,2,5,1,0,0,51,45,0,0,0,0,3,0,0,2,0,4,50,7,0,1
2018-09-29 14:00:00+00:00,2,0,True,7,6,55,14712,129735,19891,5179,0,0,90,0,0,1,0,0,0,0,0,0,0,0,22,13.4,16.5,12.0,4.2,0,0,0,3,3,1,0,0,61,50,0,0,0,0,2,0,1,0,0,4,60,17,0,1
2018-10-07 11:00:00+00:00,1,5,False,8,5,55,7587,137768,13052,5465,0,0,90,0,1,0,1,0,0,0,0,0,0,0,20,24.0,13.3,4.0,4.1,0,0,1,2,3,1,1,0,52,40,0,0,1,0,0,0,0,2,0,4,73,8,0,1
2018-10-22 19:00:00+00:00,3,1,True,9,0,55,12353,152737,20599,8246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,80,10,0,1
2018-10-28 13:30:00+00:00,2,2,False,10,0,55,-33538,116562,2376,35914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,92,6,0,1
2018-11-03 17:30:00+00:00,1,1,True,11,0,55,-29634,88301,215,29849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,100,11,0,1
2018-11-11 16:30:00+00:00,1,1,True,12,0,55,-14513,74619,163,14676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,110,19,0,1
2018-11-25 13:30:00+00:00,1,2,False,13,0,55,-12587,62197,155,12742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,120,1,0,1
2018-12-02 14:05:00+00:00,4,2,True,14,0,54,-6274,56402,30,6304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,130,16,0,1
2018-12-05 20:00:00+00:00,2,2,False,15,0,54,-3909,52574,33,3942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,144,13,0,1
2018-12-08 15:00:00+00:00,1,0,True,16,1,54,-2299,50340,265,2564,0,0,24,0,0,0,0,0,0,0,0,0,0,0,3,4.0,0.4,0.0,0.4,0,0,0,1,4,0,0,0,15,14,0,0,0,0,0,0,0,1,0,4,150,9,0,1
2018-12-16 13:30:00+00:00,3,2,False,17,5,54,2202,53149,3340,1138,0,0,90,0,1,0,3,0,0,0,0,0,0,1,29,32.2,27.1,2.0,6.1,0,1,1,4,2,2,0,0,52,48,0,0,0,0,0,0,0,0,0,4,166,15,0,1
2018-12-22 12:30:00+00:00,3,1,True,18,1,54,47454,103908,49334,1880,0,0,36,0,0,0,0,0,0,0,0,0,0,0,10,13.0,0.5,0.0,1.4,0,0,0,2,2,0,0,0,45,43,0,0,0,0,0,0,0,0,0,4,170,3,0,1
2018-12-26 17:15:00+00:00,1,1,False,19,0,54,-27244,73171,964,28208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,180,2,0,1
2018-12-29 17:30:00+00:00,5,1,False,20,0,54,-15088,58591,56,15144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,195,11,0,1
2019-01-01 15:00:00+00:00,4,1,True,21,0,54,-4819,54258,112,4931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,200,8,0,1
2019-01-12 12:30:00+00:00,1,0,False,22,0,54,-5656,48673,85,5741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,219,18,0,1
2019-01-19 17:30:00+00:00,2,0,True,23,0,54,-1624,47234,183,1807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,220,5,0,1
2019-01-29 19:45:00+00:00,2,1,True,24,1,54,237,47748,1536,1299,0,0,90,0,0,0,1,0,0,0,1,0,0,0,10,15.6,1.6,2.0,1.9,0,0,0,5,4,0,0,0,69,67,0,0,0,0,0,0,0,2,0,4,230,4,0,1
2019-02-03 16:30:00+00:00,3,1,False,25,5,54,-643,47042,482,1125,0,0,90,0,1,0,3,0,0,0,0,0,0,1,28,29.2,13.5,2.0,4.5,0,0,1,7,3,1,0,0,44,40,0,0,0,0,1,0,0,1,1,4,247,12,0,1
2019-02-09 15:00:00+00:00,1,2,False,26,2,54,8729,56783,9855,1126,0,0,90,0,0,0,1,0,0,0,0,0,0,0,9,19.2,0.0,0.0,1.9,0,0,0,4,1,0,1,0,28,24,0,0,0,0,0,0,0,1,0,4,253,9,0,1
2019-02-24 14:05:00+00:00,2,0,True,27,0,54,5114,68034,6999,1885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,260,15,0,1
2019-02-27 19:45:00+00:00,5,1,True,28,2,54,-3042,58691,625,3667,0,0,90,0,0,0,1,0,0,0,0,0,0,0,17,19.8,3.1,0.0,2.3,0,0,0,8,4,0,0,0,81,74,0,0,0,0,0,0,0,0,0,4,270,1,0,1
2019-03-02 12:30:00+00:00,1,1,False,29,2,54,-3920,54816,258,4178,0,0,90,0,0,0,1,0,0,0,0,0,0,0,22,25.6,11.0,2.0,3.9,0,0,1,6,9,1,2,0,48,28,0,0,0,0,0,0,0,0,2,4,286,16,0,1
2019-03-10 16:30:00+00:00,2,0,True,30,6,54,-1955,52983,389,2344,0,0,90,0,0,1,0,0,0,0,0,0,0,0,22,12.0,0.6,0.0,1.3,0,0,0,3,3,0,0,0,40,30,0,0,0,0,0,0,0,0,0,4,290,13,0,1
2019-04-01 19:00:00+00:00,2,0,True,32,5,54,487,53226,1807,1320,0,0,90,0,0,1,0,0,0,0,1,0,0,0,25,16.0,4.3,0.0,2.0,0,0,0,2,9,0,1,0,85,78,0,0,0,0,1,0,0,1,0,4,310,14,0,1
2019-04-07 13:05:00+00:00,1,0,False,33,1,54,8434,64014,9253,819,0,0,90,0,0,0,1,0,0,0,1,0,0,0,13,19.2,6.3,2.0,2.8,0,1,0,4,4,0,1,0,48,41,0,0,0,0,0,0,0,1,1,4,322,7,0,1
2019-04-15 19:00:00+00:00,0,1,False,34,8,54,5730,68097,9462,3732,0,0,90,0,0,1,0,0,0,0,0,0,0,2,28,18.4,13.5,4.0,3.6,0,0,0,4,9,1,0,0,75,64,0,0,0,0,0,0,0,0,0,4,339,17,0,1
2019-04-21 15:00:00+00:00,2,3,True,35,0,54,41143,115187,43213,2070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,340,6,0,1
2019-04-24 18:45:00+00:00,3,1,False,35,0,54,41143,115187,43213,2070,0,0,90,0,0,0,3,0,0,0,1,0,0,0,11,15.2,18.8,1.0,3.5,0,0,0,3,6,1,0,0,88,84,0,0,0,0,0,0,1,1,0,4,309,19,0,1
2019-04-28 11:00:00+00:00,3,0,False,36,0,54,-13599,95421,548,14147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,354,10,0,1
2019-05-05 15:30:00+00:00,1,1,True,37,6,54,-13352,82098,607,13959,0,0,90,0,1,0,1,0,0,0,0,0,0,1,23,9.4,3.8,42.0,5.5,0,0,0,4,1,0,0,0,45,37,0,0,0,0,0,0,0,0,2,4,360,2,0,1
2019-05-12 14:00:00+00:00,1,3,False,38,2,54,345,83031,3636,3291,0,0,90,0,0,0,1,0,0,0,0,0,0,0,18,15.2,17.0,6.0,3.8,0,1,0,6,9,1,0,0,50,46,0,0,0,0,1,0,0,1,0,4,371,3,0,1
2018-08-12 15:00:00+00:00,0,2,True,1,0,45,0,29752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,12,0,1
2018-08-18 16:30:00+00:00,3,2,False,2,0,45,-3242,34584,1182,4424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,5,0,1
2018-08-25 14:00:00+00:00,3,1,True,3,0,45,-4118,31627,658,4776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,20,18,0,1
2018-09-02 12:30:00+00:00,2,3,False,4,0,44,-2865,29855,377,3242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,32,4,0,1
2018-09-15 14:00:00+00:00,1,2,False,5,0,44,-1982,28592,298,2280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,45,14,0,1
2018-09-23 15:00:00+00:00,2,0,True,6,1,44,-1096,27951,194,1290,0,0,51,0,0,0,0,0,0,0,0,0,0,0,9,12.0,0.5,0.0,1.3,0,0,0,6,4,0,0,0,36,31,0,0,0,0,1,0,0,1,0,5,50,7,0,1
2018-09-29 14:00:00+00:00,2,0,True,7,9,44,-516,27855,487,1003,0,0,90,0,0,1,0,0,0,0,0,0,0,3,31,23.0,0.9,2.0,2.6,0,0,0,10,9,0,0,0,45,40,0,0,0,0,0,0,0,0,1,5,60,17,0,1
2018-10-07 11:00:00+00:00,1,5,False,8,2,44,3076,31920,3896,820,0,0,90,0,0,0,1,0,0,0,0,0,0,0,15,23.0,0.0,0.0,2.3,0,0,0,5,6,0,1,0,61,51,0,0,0,0,0,0,0,1,0,5,73,8,0,1
2018-10-22 19:00:00+00:00,3,1,True,9,1,44,2838,35317,4259,1421,0,0,90,0,0,0,1,0,0,0,1,0,0,0,8,18.8,0.3,7.0,2.6,0,0,0,3,3,0,0,0,61,53,0,0,0,0,0,0,1,1,1,5,80,10,0,1
2018-10-28 13:30:00+00:00,2,2,False,10,1,44,1489,37179,2794,1305,0,0,90,0,0,0,2,0,0,0,0,0,0,0,15,14.6,0.9,2.0,1.8,0,0,0,7,2,0,0,0,73,66,0,0,0,0,0,0,0,0,0,5,92,6,0,1
