,id,kickoff_time,kickoff_time_formatted,team_h_score,team_a_score,was_home,round,total_points,value,transfers_balance,selected,transfers_in,transfers_out,loaned_in,loaned_out,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,ea_index,open_play_crosses,big_chances_created,clearances_blocks_interceptions,recoveries,key_passes,tackles,winning_goals,attempted_passes,completed_passes,penalties_conceded,big_chances_missed,errors_leading_to_goal,errors_leading_to_goal_attempt,tackled,offside,target_missed,fouls,dribbles,element,fixture,opponent_team
586,8714,2018-12-16T13:30:00Z,16 Dec 13:30,3,2,False,17,0,43,-3175,130058,945,4120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,167,16
587,9276,2018-12-22T12:30:00Z,22 Dec 12:30,3,1,True,18,1,43,-2210,129215,739,2949,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,7.8,1.1,38.0,4.7,0,0,0,0,2,0,0,0,27,27,0,0,0,0,3,1,0,0,1,16,171,4
588,9841,2018-12-26T17:15:00Z,26 Dec 17:15,1,1,False,19,0,43,-1512,128382,1317,2829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,181,3
589,10409,2018-12-29T17:30:00Z,29 Dec 17:30,5,1,False,20,0,43,-2124,126638,855,2979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,196,12
590,10977,2019-01-01T15:00:00Z,01 Jan 15:00,4,1,True,21,0,43,-2042,125103,953,2995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,201,9
591,11547,2019-01-12T12:30:00Z,12 Jan 12:30,1,0,False,22,0,42,2394,131674,8600,6206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,220,19
592,12121,2019-01-19T17:30:00Z,19 Jan 17:30,2,0,True,23,1,42,-759,132828,5161,5920,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,4.8,11.1,1.0,1.7,0,0,0,1,2,1,0,0,10,7,0,0,0,0,0,0,1,0,0,16,221,6
593,12700,2019-01-29T19:45:00Z,29 Jan 19:45,2,1,True,24,1,42,973,136003,5086,4113,0,0,45,0,0,0,0,0,0,0,0,0,0,0,9,23.8,3.3,8.0,3.5,0,0,0,5,2,0,0,0,44,39,0,0,0,0,0,0,0,0,0,16,231,5
594,13283,2019-02-03T16:30:00Z,03 Feb 16:30,3,1,False,25,0,42,226,137596,2659,2433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,248,13
595,13937,2019-02-09T15:00:00Z,09 Feb 15:00,1,2,False,26,1,42,957,140090,4256,3299,0,0,31,0,0,0,1,0,0,0,0,0,0,0,1,2.0,1.3,4.0,0.7,0,0,0,0,2,0,0,0,16,13,0,0,0,0,0,0,1,1,0,16,254,10
596,14537,2019-02-24T14:05:00Z,24 Feb 14:05,2,0,True,27,0,42,-151,142889,3560,3711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,261,16
597,15021,2019-02-27T19:45:00Z,27 Feb 19:45,5,1,True,28,0,42,-622,142686,1158,1780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,271,2
598,15626,2019-03-02T12:30:00Z,02 Mar 12:30,1,1,False,29,0,42,-790,142562,1180,1970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,287,17
599,16232,2019-03-10T16:30:00Z,10 Mar 16:30,2,0,True,30,0,42,-1041,142722,1032,2073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,291,14
600,17147,2019-04-01T19:00:00Z,01 Apr 20:00,2,0,True,32,1,42,348,150202,2740,2392,0,0,23,0,0,0,0,0,0,0,0,0,0,0,4,4.8,1.7,0.0,0.7,0,0,0,1,3,0,0,0,26,24,0,0,0,0,0,0,0,0,0,16,311,15
601,18047,2019-04-07T13:05:00Z,07 Apr 14:05,1,0,False,33,1,42,-602,145597,992,1594,0,0,45,0,0,0,1,0,0,0,0,0,0,0,8,5.2,13.8,0.0,1.9,0,0,0,2,2,1,0,0,32,26,0,0,0,0,1,0,0,0,0,16,323,8
602,18421,2019-04-15T19:00:00Z,15 Apr 20:00,0,1,False,34,0,42,-1067,144788,953,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,340,18
603,19109,2019-04-21T15:00:00Z,21 Apr 16:00,2,3,True,35,2,42,-1737,143359,616,2353,0,0,67,0,0,0,2,0,0,0,0,0,0,0,14,12.2,4.3,4.0,2.1,0,0,0,1,7,0,0,0,45,41,0,0,0,0,0,0,1,0,1,16,341,7
604,19108,2019-04-24T18:45:00Z,24 Apr 19:45,3,1,False,35,0,42,-1737,143359,616,2353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,310,20
605,19952,2019-04-28T11:00:00Z,28 Apr 12:00,3,0,False,36,0,42,-583,143084,567,1150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,355,11
606,20567,2019-05-05T15:30:00Z,05 May 16:30,1,1,True,37,0,42,-752,142490,483,1235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,361,3
607,21183,2019-05-12T14:00:00Z,12 May 15:00,1,3,False,38,2,42,-795,141731,608,1403,0,0,90,0,0,0,1,0,0,0,0,0,0,0,20,26.0,40.1,8.0,7.4,0,1,0,4,6,3,0,0,78,75,0,0,0,0,0,0,0,0,0,16,372,4
608,17,2018-08-12T15:00:00Z,12 Aug 16:00,0,2,True,1,1,55,0,220405,0,0,0,0,69,0,0,0,2,0,0,0,1,0,0,0,10,8.8,1.3,0.0,1.0,0,0,0,2,5,0,1,0,43,35,0,0,0,0,0,0,0,1,0,17,1,13
609,542,2018-08-18T16:30:00Z,18 Aug 17:30,3,2,False,2,0,55,-31146,204578,3989,35135,0,0,45,0,0,0,2,0,0,0,1,0,0,0,4,3.4,11.5,0.0,1.5,0,0,0,0,1,1,0,0,35,29,0,0,0,0,0,0,0,1,0,17,14,6
610,1069,2018-08-25T14:00:00Z,25 Aug 15:00,3,1,True,3,2,54,-43038,164968,2123,45161,0,0,90,0,0,0,1,0,0,0,0,0,0,0,11,17.6,18.9,7.0,4.4,0,1,0,0,9,1,0,0,82,72,0,0,0,0,0,0,0,5,1,17,21,19
611,1600,2018-09-02T12:30:00Z,02 Sep 13:30,2,3,False,4,4,54,-18564,150275,2248,20812,0,0,90,0,1,0,2,0,0,0,1,0,0,0,21,32.6,47.3,9.0,8.9,0,0,0,5,9,3,1,0,99,85,0,0,0,0,1,0,1,3,0,17,33,5
612,2137,2018-09-15T14:00:00Z,15 Sep 15:00,1,2,False,5,9,53,-6285,147561,6920,13205,0,0,90,1,0,0,1,0,0,0,0,0,0,2,33,50.6,15.7,7.0,7.3,0,0,0,4,6,1,0,0,103,85,0,0,0,0,0,0,0,0,0,17,46,15
613,2674,2018-09-23T15:00:00Z,23 Sep 16:00,2,0,True,6,3,53,22859,176438,31619,8760,0,0,90,0,0,1,0,0,0,0,0,0,0,0,12,12.2,8.8,1.0,2.2,0,0,0,4,6,0,0,0,101,82,0,0,0,0,1,0,1,1,1,17,51,8
614,3212,2018-09-29T14:00:00Z,29 Sep 15:00,2,0,True,7,3,53,5438,183741,15359,9921,0,0,90,0,0,1,0,0,0,0,0,0,0,0,13,25.0,30.5,7.0,6.3,0,0,0,3,5,2,0,0,92,80,0,0,0,0,1,0,0,1,1,17,61,18
615,3751,2018-10-07T11:00:00Z,07 Oct 12:00,1,5,False,8,2,53,9557,195814,19412,9855,0,0,90,0,0,0,1,0,0,0,0,0,0,0,16,27.2,10.3,0.0,3.8,0,0,0,6,7,0,3,0,71,62,0,0,0,0,3,0,0,2,0,17,74,9
616,4293,2018-10-22T19:00:00Z,22 Oct 20:00,3,1,True,9,1,53,1543,199261,16570,15027,0,0,90,0,0,0,1,0,0,0,1,0,0,0,7,17.4,27.1,9.0,5.4,0,0,0,4,5,2,1,0,84,71,0,0,0,0,2,0,2,3,0,17,81,11
617,4839,2018-10-28T13:30:00Z,28 Oct 13:30,2,2,False,10,7,53,-9465,190062,5802,15267,0,0,90,1,0,0,2,0,0,0,0,0,0,0,21,37.4,6.7,8.0,5.2,0,0,0,3,5,0,0,0,50,36,1,0,0,0,2,0,1,1,0,17,93,7
618,5387,2018-11-03T17:30:00Z,03 Nov 17:30,1,1,True,11,2,53,2033,194057,12540,10507,0,0,90,0,0,0,1,0,0,0,0,0,0,0,16,29.2,22.7,17.0,6.9,0,1,0,3,15,1,0,0,97,84,0,0,0,0,1,0,0,1,0,17,101,12
619,5937,2018-11-11T16:30:00Z,11 Nov 16:30,1,1,True,12,2,53,11589,208278,20391,8802,0,0,90,0,0,0,1,0,0,0,0,0,0,0,8,7.2,7.3,14.0,2.9,0,0,0,2,7,0,1,0,109,97,0,0,1,0,3,0,0,1,0,17,111,20
620,6489,2018-11-25T13:30:00Z,25 Nov 13:30,1,2,False,13,2,53,-2589,206534,9404,11993,0,0,90,0,0,0,1,0,0,0,0,0,0,0,14,25.2,16.2,0.0,4.1,0,0,0,6,11,1,0,0,87,74,0,0,0,0,1,1,0,1,0,17,121,2
621,7042,2018-12-02T14:05:00Z,02 Dec 14:05,4,2,True,14,4,53,-4415,202658,4719,9134,0,0,90,0,1,0,2,0,0,0,1,0,0,0,22,23.6,51.3,0.0,7.5,0,2,0,3,6,3,0,0,54,45,0,0,0,0,0,0,0,2,0,17,131,17
622,7598,2018-12-05T20:00:00Z,05 Dec 20:00,2,2,False,15,0,53,-24986,176988,2330,27316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,145,14
623,8156,2018-12-08T15:00:00Z,08 Dec 15:00,1,0,True,16,2,53,-68,179057,8871,8939,0,0,90,0,0,1,0,0,0,0,1,0,0,0,19,25.4,28.6,17.0,7.1,0,0,2,7,10,2,1,0,85,68,0,0,0,0,1,0,1,2,0,17,151,10
624,8715,2018-12-16T13:30:00Z,16 Dec 13:30,3,2,False,17,2,53,-5631,173909,3821,9452,0,0,90,0,0,0,3,0,0,0,0,0,0,0,12,16.8,12.2,8.0,3.7,0,0,0,2,3,1,0,0,111,99,0,0,0,0,0,0,0,1,0,17,167,16
625,9277,2018-12-22T12:30:00Z,22 Dec 12:30,3,1,True,18,2,53,-5115,169523,2578,7693,0,0,90,0,0,0,1,0,0,0,0,0,0,0,13,13.2,2.3,7.0,2.3,0,0,0,4,8,0,0,0,82,70,0,0,0,0,0,0,0,1,0,17,171,4
626,9842,2018-12-26T17:15:00Z,26 Dec 17:15,1,1,False,19,2,53,-5825,164305,2617,8442,0,0,90,0,0,0,1,0,0,0,0,0,0,0,18,18.8,33.5,0.0,5.2,0,0,0,3,10,2,0,0,113,109,0,0,0,0,0,0,0,0,0,17,181,3
627,10410,2018-12-29T17:30:00Z,29 Dec 17:30,5,1,False,20,1,53,-6837,158013,1909,8746,0,0,90,0,0,0,5,0,0,0,1,0,0,0,10,15.4,16.0,0.0,3.1,0,0,0,3,10,1,0,0,82,71,0,0,0,0,1,0,0,1,0,17,196,12
628,10978,2019-01-01T15:00:00Z,01 Jan 15:00,4,1,True,21,10,53,-4050,154831,2497,6547,0,0,90,1,0,0,1,0,0,0,0,0,0,3,37,61.8,50.0,53.0,16.5,0,2,1,5,8,3,1,0,72,62,0,1,0,0,2,0,0,0,0,17,201,9
629,11548,2019-01-12T12:30:00Z,12 Jan 12:30,1,0,False,22,1,53,16183,174313,24024,7841,0,0,58,0,0,0,1,0,0,0,0,0,0,0,9,4.8,11.4,0.0,1.6,0,0,0,2,5,1,1,0,40,34,0,0,1,0,0,0,0,0,0,17,220,19
630,12122,2019-01-19T17:30:00Z,19 Jan 17:30,2,0,True,23,3,53,-9392,164664,3449,12841,0,0,90,0,0,1,0,0,0,0,0,0,0,0,18,20.2,26.6,0.0,4.7,0,1,0,8,11,2,1,0,51,41,0,0,0,0,1,0,0,4,1,17,221,6
631,12701,2019-01-29T19:45:00Z,29 Jan 19:45,2,1,True,24,0,53,2699,169152,9265,6566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,231,5
632,13284,2019-02-03T16:30:00Z,03 Feb 16:30,3,1,False,25,0,53,-7530,161295,1185,8715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,248,13
633,13938,2019-02-09T15:00:00Z,09 Feb 15:00,1,2,False,26,0,53,-14280,147523,708,14988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,254,10
634,14538,2019-02-24T14:05:00Z,24 Feb 14:05,2,0,True,27,3,52,-4348,143779,2175,6523,0,0,90,0,0,1,0,0,0,0,0,0,0,0,16,13.6,32.5,1.0,4.7,0,0,0,5,6,2,0,0,73,66,0,0,0,1,0,0,1,1,1,17,261,16
635,15022,2019-02-27T19:45:00Z,27 Feb 19:45,5,1,True,28,0,52,735,145041,2230,1495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,271,2
636,15627,2019-03-02T12:30:00Z,02 Mar 12:30,1,1,False,29,1,52,-2533,142580,953,3486,0,0,90,0,0,0,1,0,0,0,1,0,0,0,6,5.4,11.8,0.0,1.7,0,0,0,1,10,1,0,0,39,28,0,0,0,0,0,0,0,3,0,17,287,17
637,16233,2019-03-10T16:30:00Z,10 Mar 16:30,2,0,True,30,11,52,-1281,141662,1353,2634,0,0,90,1,0,1,0,0,0,0,0,0,0,3,32,42.0,33.5,8.0,8.4,0,1,0,2,11,2,0,1,64,51,0,0,0,0,0,0,1,3,0,17,291,14
638,17148,2019-04-01T19:00:00Z,01 Apr 20:00,2,0,True,32,0,52,220,147014,4497,4277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,311,15
639,18048,2019-04-07T13:05:00Z,07 Apr 14:05,1,0,False,33,0,52,-3077,144168,1018,4095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,323,8
640,18422,2019-04-15T19:00:00Z,15 Apr 20:00,0,1,False,34,3,52,-3358,141010,299,3657,0,0,90,0,0,1,0,0,0,0,0,0,0,0,16,25.4,31.3,16.0,7.3,0,1,0,4,6,2,0,0,100,88,0,0,0,0,0,0,0,1,0,17,340,18
641,19111,2019-04-21T15:00:00Z,21 Apr 16:00,2,3,True,35,0,52,-356,140929,2427,2783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,341,7
642,19110,2019-04-24T18:45:00Z,24 Apr 19:45,3,1,False,35,4,52,-356,140929,2427,2783,0,0,90,0,1,0,3,0,0,0,1,0,0,0,19,31.6,49.1,8.0,8.9,0,1,1,1,3,3,0,0,95,84,0,0,1,0,2,0,0,1,1,17,310,20
643,19953,2019-04-28T11:00:00Z,28 Apr 12:00,3,0,False,36,2,52,-1143,139857,922,2065,0,0,90,0,0,0,3,0,0,0,0,0,0,0,7,11.2,9.0,0.0,2.0,0,0,0,4,7,0,0,0,41,27,0,0,0,0,1,0,0,2,0,17,355,11
644,20568,2019-05-05T15:30:00Z,05 May 16:30,1,1,True,37,1,52,1020,141198,2318,1298,0,0,76,0,0,0,1,0,0,0,1,0,0,0,12,11.6,50.6,18.0,8.0,0,0,0,1,4,3,2,0,90,81,1,0,0,0,0,0,0,2,0,17,361,3
645,21184,2019-05-12T14:00:00Z,12 May 15:00,1,3,False,38,0,52,1245,142723,2893,1648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,372,4
646,18,2018-08-12T15:00:00Z,12 Aug 16:00,0,2,True,1,2,70,0,644446,0,0,0,0,90,0,0,0,2,0,0,0,0,0,0,0,11,16.6,22.3,42.0,8.1,0,0,0,0,5,2,1,0,31,24,0,0,0,0,2,0,0,0,0,18,1,13
647,543,2018-08-18T16:30:00Z,18 Aug 17:30,3,2,False,2,12,70,-85475,589659,18592,104067,0,0,90,1,1,0,3,0,0,0,0,0,0,2,43,63.4,60.0,23.0,14.6,0,1,1,2,9,5,0,0,35,25,0,1,0,0,2,1,1,0,2,18,14,6
648,1070,2018-08-25T14:00:00Z,25 Aug 15:00,3,1,True,3,2,71,398801,1046367,450450,51649,0,0,90,0,0,0,1,0,0,0,0,0,0,0,2,3.2,6.8,41.0,5.1,0,0,0,1,9,0,0,0,48,41,0,0,0,0,7,0,0,4,0,18,21,19
649,1601,2018-09-02T12:30:00Z,02 Sep 13:30,2,3,False,4,1,72,79729,1129838,169784,90055,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0.2,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,18,33,5
650,2138,2018-09-15T14:00:00Z,15 Sep 15:00,1,2,False,5,1,72,-165861,967119,60179,226040,0,0,21,0,0,0,1,0,0,0,0,0,0,0,1,2.4,2.7,20.0,2.5,0,0,0,0,2,0,0,0,14,10,0,0,0,0,1,0,0,1,0,18,46,15
651,2675,2018-09-23T15:00:00Z,23 Sep 16:00,2,0,True,6,0,71,-380915,584370,7139,388054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,51,8
652,3213,2018-09-29T14:00:00Z,29 Sep 15:00,2,0,True,7,0,70,-143059,449089,3461,146520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,61,18
653,3752,2018-10-07T11:00:00Z,07 Oct 12:00,1,5,False,8,2,69,-62863,389679,2982,65845,0,0,90,0,0,0,1,0,0,0,0,0,0,0,9,5.0,4.6,43.0,5.3,0,0,0,0,3,0,1,0,35,28,0,0,0,0,3,0,2,0,1,18,74,9
654,4294,2018-10-22T19:00:00Z,22 Oct 20:00,3,1,True,9,2,69,-28690,363832,9183,37873,0,0,60,0,0,0,1,0,0,0,0,0,0,0,11,5.0,5.3,8.0,1.8,0,0,0,2,5,0,1,0,33,26,0,0,0,0,0,0,2,0,1,18,81,11
655,4840,2018-10-28T13:30:00Z,28 Oct 13:30,2,2,False,10,0,68,-20825,343803,4368,25193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,93,7
656,5388,2018-11-03T17:30:00Z,03 Nov 17:30,1,1,True,11,2,68,-33841,310428,1254,35095,0,0,67,0,0,0,1,0,0,0,0,0,0,0,6,6.2,24.3,10.0,4.1,0,0,0,2,6,2,1,0,35,27,0,1,0,0,3,1,1,1,0,18,101,12
657,5938,2018-11-11T16:30:00Z,11 Nov 16:30,1,1,True,12,8,67,-7863,304133,5966,13829,0,0,14,1,0,0,0,0,0,0,0,0,0,2,20,34.4,1.1,7.0,4.3,0,0,0,0,1,0,1,0,8,6,0,0,0,0,2,0,0,1,0,18,111,20
658,6490,2018-11-25T13:30:00Z,25 Nov 13:30,1,2,False,13,2,67,3763,309936,11909,8146,0,0,90,0,0,0,1,0,0,0,0,0,0,0,10,7.6,31.0,83.0,12.2,0,0,0,0,5,2,2,0,45,37,0,0,0,0,4,0,3,1,1,18,121,2
659,7043,2018-12-02T14:05:00Z,02 Dec 14:05,4,2,True,14,1,67,-4316,305368,3313,7629,0,0,45,0,0,0,2,0,0,0,0,0,0,0,8,10.4,31.3,4.0,4.6,0,2,0,0,4,2,2,0,18,15,0,0,0,0,3,0,0,1,0,18,131,17
660,7599,2018-12-05T20:00:00Z,05 Dec 20:00,2,2,False,15,1,67,-6207,299550,3510,9717,0,0,45,0,0,0,1,0,0,0,0,0,0,0,4,8.2,14.9,9.0,3.2,0,0,0,1,5,1,1,0,34,25,0,1,0,0,0,1,1,0,0,18,145,14
661,8157,2018-12-08T15:00:00Z,08 Dec 15:00,1,0,True,16,1,67,10214,312440,17636,7422,0,0,45,0,0,0,0,0,0,0,0,0,0,0,5,0.8,21.0,5.0,2.7,0,0,0,0,4,1,1,0,22,15,0,0,0,0,0,0,2,1,1,18,151,10
662,8716,2018-12-16T13:30:00Z,16 Dec 13:30,3,2,False,17,14,67,-12903,298113,2789,15692,0,0,90,2,0,0,3,0,0,0,0,0,0,2,44,72.4,24.3,42.0,13.9,0,0,0,4,7,1,0,0,48,42,0,0,0,0,4,0,0,4,1,18,167,16
663,9278,2018-12-22T12:30:00Z,22 Dec 12:30,3,1,True,18,0,67,10046,310470,22848,12802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,171,4
664,9843,2018-12-26T17:15:00Z,26 Dec 17:15,1,1,False,19,0,67,-40287,268683,246,40533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,181,3
665,10411,2018-12-29T17:30:00Z,29 Dec 17:30,5,1,False,20,0,67,-14821,254744,85,14906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,196,12
666,10979,2019-01-01T15:00:00Z,01 Jan 15:00,4,1,True,21,0,67,-6125,249092,117,6242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,201,9
667,11549,2019-01-12T12:30:00Z,12 Jan 12:30,1,0,False,22,0,67,-8400,240786,147,8547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,220,19
668,12123,2019-01-19T17:30:00Z,19 Jan 17:30,2,0,True,23,0,67,-4433,236576,77,4510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,221,6
669,12702,2019-01-29T19:45:00Z,29 Jan 19:45,2,1,True,24,0,67,-3358,233370,79,3437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,231,5
670,13285,2019-02-03T16:30:00Z,03 Feb 16:30,3,1,False,25,0,67,-1249,232253,57,1306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,248,13
671,13939,2019-02-09T15:00:00Z,09 Feb 15:00,1,2,False,26,3,67,-1683,230636,627,2310,0,0,75,0,0,1,0,0,0,0,0,0,0,0,11,9.0,13.7,21.0,4.4,0,0,1,1,7,1,1,0,27,20,0,0,0,0,3,0,0,2,2,18,254,10
672,14539,2019-02-24T14:05:00Z,24 Feb 14:05,2,0,True,27,14,67,12039,246610,14222,2183,0,0,90,1,1,1,0,0,0,0,0,0,0,3,45,58.8,15.6,29.0,10.3,0,0,1,0,7,1,4,0,40,27,0,0,0,0,2,0,1,0,1,18,261,16
673,15023,2019-02-27T19:45:00Z,27 Feb 19:45,5,1,True,28,16,67,37942,283255,40439,2497,0,0,63,1,2,0,1,0,0,0,0,0,0,3,54,72.8,47.4,25.0,14.5,0,0,1,0,6,4,1,1,38,34,0,0,0,0,3,0,0,3,0,18,271,2
674,15628,2019-03-02T12:30:00Z,02 Mar 12:30,1,1,False,29,1,68,81050,365240,88943,7893,0,0,90,0,0,0,1,0,0,0,1,0,0,0,10,9.4,18.4,10.0,3.8,0,0,0,3,6,1,1,0,32,24,0,0,0,0,3,0,0,1,3,18,287,17
675,16234,2019-03-10T16:30:00Z,10 Mar 16:30,2,0,True,30,0,68,12191,378606,34116,21925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,291,14
676,17149,2019-04-01T19:00:00Z,01 Apr 20:00,2,0,True,32,1,68,-14575,329660,14776,29351,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0.6,1.8,18.0,2.0,0,0,0,0,3,0,0,0,9,9,0,0,0,0,1,0,0,0,0,18,311,15
677,18049,2019-04-07T13:05:00Z,07 Apr 14:05,1,0,False,33,2,68,2431,335647,14720,12289,0,0,90,0,0,0,1,0,0,0,0,0,0,0,7,5.8,20.6,1.0,2.7,0,0,0,1,11,1,0,0,49,38,0,0,0,0,5,0,1,2,3,18,323,8
678,18423,2019-04-15T19:00:00Z,15 Apr 20:00,0,1,False,34,3,68,-16147,318878,6345,22492,0,0,90,0,0,1,0,0,0,0,0,0,0,0,11,10.4,18.8,56.0,8.5,0,1,1,2,6,1,0,0,43,35,0,1,0,0,2,0,2,0,0,18,340,18
679,19113,2019-04-21T15:00:00Z,21 Apr 16:00,2,3,True,35,0,67,19966,341615,34470,14504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,341,7
680,19112,2019-04-24T18:45:00Z,24 Apr 19:45,3,1,False,35,1,67,19966,341615,34470,14504,0,0,57,0,0,0,3,0,0,0,0,0,0,0,2,2.0,9.3,15.0,2.6,0,1,0,0,1,0,0,0,28,24,0,0,0,0,2,0,1,0,1,18,310,20
